1/1/2010,0.922593399
1/1/2011,0.829770159
1/1/2012,1.012990675
1/1/2013,0.68270415
1/1/2014,0.560631621
1/1/2015,0.794050988
1/1/2016,1.375971383
1/1/2017,1.787636349
1/1/2018,2.758776759
1/1/2019,2.370613913
