6.927001,131.789993,10.573564,30.365574,18.835594
6.916819,131.339996,10.709821,30.500566,19.011137
6.933173,132.759995,10.864245,30.509573,18.866121
6.859105,130.350006,10.737073,30.491566,18.591372
6.936261,130.470001,10.864245,32.309547,18.873755
7.047673,129.259995,10.87333,33.488533,19.423252
7.078844,128.039993,10.836996,32.705532,18.919542
6.994898,134.729996,10.727991,33.335529,18.919542
7.126063,135.059998,10.87333,32.849537,18.889017
7.172047,135.119995,10.809743,33.470531,18.873755
7.278829,136.580002,10.927835,33.68652,18.782171
7.252596,135.770004,10.946001,33.587524,18.675325
7.282534,131.809998,10.827911,33.758518,18.797436
7.360304,131.490005,10.927835,34.550518,19.377459
7.392711,135.559998,10.964168,34.460514,19.117979
7.425426,134.869995,11.000504,34.721508,19.324034
7.405362,140.960007,11.009586,34.271523,18.866121
7.462149,140.059998,11.336604,34.631516,19.034029
7.477583,141.199997,11.354773,34.748508,19.606421
7.481902,140.160004,11.145844,34.838524,19.74379
7.582513,144.279999,10.809743,35.990498,20.529881
7.682199,145.820007,10.600816,35.666496,20.598564
7.635287,142.169998,10.709821,35.945496,20.285658
7.625102,142.429993,10.618982,35.864491,20.171186
7.548563,144.199997,10.782491,36.368484,20.339081
8.000078,146.429993,10.673486,35.990498,20.163549
8.223827,150.089996,10.528145,37.970467,20.224609
8.358383,143.630005,10.53723,38.609459,20.354351
8.31734,147.110001,10.519061,38.294468,20.728317
8.087106,142.020004,10.391888,36.944485,20.255135
8.073527,139.350006,9.928613,37.313473,20.239799
8.290798,141.729996,10.228379,38.195473,20.707464
8.057792,137.100006,10.064871,36.485477,19.9408
8.220124,137.490005,10.128457,37.457474,20.278133
7.98341,129.830002,9.946782,35.909496,19.733807
7.900392,130.929993,9.765103,35.036507,19.833471
7.599795,128.710007,9.528926,34.028522,19.220144
7.279138,124.980003,9.592512,33.263531,18.967148
7.83867,131.289993,9.892278,35.135517,19.795143
7.916748,130.460007,9.901362,35.108505,19.664804
8.088652,133.869995,10.101206,35.864491,20.0098
7.973536,131.470001,9.955865,35.09951,19.542141
7.833423,128.529999,9.710601,34.361511,19.07448
7.845766,128.910004,9.765103,35.000511,19.488474
7.788363,126.279999,9.656099,34.361511,18.813816
7.664299,124.589996,9.547092,34.388527,18.898146
7.337776,119.709999,9.410835,33.335529,18.59915
7.478506,122.720001,9.301831,33.983513,18.836809
7.615535,122.120003,9.310913,33.056534,18.583824
7.568008,124.860001,9.338163,33.19154,18.70648
7.53375,123.209999,9.556177,32.921535,18.507141
7.818917,126.699997,9.756021,34.136528,19.051477
7.927861,125.459999,9.765103,34.073521,18.721819
8.049766,123.239998,9.601595,33.54253,18.668154
8.146054,126.309998,9.819607,35.612503,18.982485
8.120439,128.759995,9.992203,36.881477,19.197142
7.899468,122.769997,9.719685,35.144497,18.537825
7.744541,122.010002,9.628847,33.551533,18.146826
7.69485,118.839996,9.565261,33.884525,18.307814
7.505666,117.910004,9.438087,33.362534,18.200487
7.731267,123.209999,9.710601,35.46851,18.806143
7.823856,123.029999,9.865026,36.134499,18.744814
7.847616,123.830002,9.937696,36.359489,18.836809
8.014581,126.839996,10.301051,38.258461,19.70314
8.247901,126.900002,10.128457,38.465469,19.488474
8.390481,125.889999,10.319216,38.402458,19.572809
8.45838,125.830002,10.41914,37.790474,19.511473
8.338018,122.550003,10.482725,37.68248,19.358149
8.45159,122.309998,10.173877,36.530479,18.974812
8.362708,121.449997,10.182959,36.46748,18.997814
8.301908,118.330002,10.010367,35.972492,18.614485
8.230925,121,9.992203,36.224476,18.430485
8.280309,117.800003,10.010367,36.710491,18.675814
7.905947,108.610001,9.628847,35.126507,18.315485
7.762749,109.260002,9.528926,34.253521,17.847828
7.668618,110.959999,9.538009,34.217514,17.763491
7.621089,109.139999,9.665182,33.803532,17.717497
7.673245,110.059998,9.574345,33.722523,17.725159
7.983104,113.43,9.97403,35.711498,18.591486
7.965201,116.220001,10.055787,34.874516,18.568481
8.012422,117.260002,10.073954,35.711498,18.767815
7.940513,119.510002,10.101206,36.188492,18.974812
7.771081,123.650002,10.364635,37.68248,19.465473
7.799782,123.300003,10.264714,38.096474,19.235477
7.760276,122.059998,10.291965,37.880466,19.473137
7.712444,118.489998,10.101206,36.035496,18.990149
7.579117,119.940002,10.337384,36.926479,19.588142
7.773859,120.099998,10.410054,36.728481,18.990149
7.846385,117.43,10.210211,36.080486,18.783146
7.993906,120.07,10.555396,37.394474,19.388809
8.022297,118.870003,10.655317,38.069473,19.457811
8.00193,118.400002,10.818826,38.555462,19.672472
8.150067,117.129997,10.846079,38.375469,19.611145
8.053777,117.129997,10.773408,37.493462,19.426279
7.96582,116.860001,10.700736,38.321465,19.164383
7.939281,117.889999,10.791575,37.970467,19.018032
8.081243,120.07,10.855163,38.474461,19.341539
8.083712,122.419998,10.473642,37.808464,19.110462
8.116117,127.580002,10.727991,37.826466,19.395464
8.076613,127.830002,10.673486,37.961472,19.564919
8.026928,128.320007,9.983116,37.68248,19.611141
8.078158,128.830002,9.97403,38.042465,19.796005
8.005939,130,10.046703,35.855492,19.526407
7.721392,125.889999,9.964949,34.41552,19.233707
7.770772,126.559998,9.837775,33.821522,18.802357
7.687754,124.690002,9.87411,33.89352,18.702223
7.642696,126.07,9.883194,34.136528,18.894787
7.776328,128.860001,9.910445,34.703506,19.025734
7.810274,129.649994,9.992203,35.279507,19.187498
7.711823,127.57,10.001285,34.865513,18.894787
7.704421,127.760002,10.046703,34.307514,19.025734
7.585908,126.599998,9.892278,33.66853,18.77154
7.404747,124.529999,9.765103,32.912525,18.694523
7.496099,126.849998,9.983116,33.29953,18.725323
7.415548,124.860001,9.792356,32.696545,18.355591
7.456904,126.639999,9.765103,33.632526,18.602076
7.484062,123.790001,9.628847,32.525543,17.908846
7.502583,124.830002,9.701517,32.49855,17.731672
7.725714,132.490005,9.910445,33.119537,18.293974
7.782502,135.210007,10.001285,33.95652,18.517353
7.986192,138.789993,10.182959,34.136528,18.740732
7.956563,137.220001,10.019449,32.831535,18.193844
8.114268,139.139999,10.101206,32.939537,18.240059
8.118896,140.380005,10.182959,32.87653,18.363297
8.129388,142.440002,10.110289,32.61554,18.255463
8.24142,145.070007,10.210211,33.92952,18.84087
8.272898,145.75,10.310134,34.766518,19.018032
8.339559,145.449997,10.255631,35.3605,19.002621
8.535535,148.130005,9.765103,35.531483,19.241409
8.498499,148.320007,9.828692,35.243496,19.811409
8.741076,151.300003,9.928613,35.783501,19.919249
8.757742,150.729996,9.937696,35.873493,19.87303
8.880573,151.830002,10.010367,35.216507,19.595737
8.916681,152.850006,9.901362,35.450508,19.849926
9.021612,160.729996,9.810523,37.394474,20.743443
8.985811,159.369995,9.828692,37.16048,20.550875
8.853107,159.699997,10.137541,38.26746,20.843576
8.868847,158.990005,9.992203,38.31245,20.674116
8.757125,157.059998,9.828692,37.664463,20.905191
8.719163,153.710007,9.87411,37.970467,20.989933
8.599421,155.389999,9.983116,37.385471,20.959114
8.917298,160.869995,10.310134,38.852455,21.821819
8.925013,155.399994,10.083038,37.71846,21.806416
8.925941,156.270004,10.010367,37.295479,21.675472
9.075621,155.550003,10.092122,35.945496,22.129929
9.115436,153.029999,10.110289,36.305489,22.160742
9.213575,156.479996,10.219295,36.89048,22.091421
9.262955,155.169998,10.264714,37.124485,21.660067
9.329926,155.529999,10.428224,37.133472,21.806416
9.71354,164.639999,10.328303,37.223473,22.122227
9.814152,163.559998,10.219295,37.304478,21.844933
9.551516,158.669998,10.146625,36.692478,21.59074
9.583611,158.669998,10.064871,37.124485,21.636967
9.552444,164.970001,10.219295,37.54747,21.737095
9.489175,169.130005,10.164792,39.491447,22.076017
9.531454,169,10.291965,40.50843,22.322495
9.507076,169.949997,10.255631,40.112434,22.245468
9.500285,167.509995,10.282882,41.831402,22.676832
9.42035,166.839996,10.310134,40.949432,22.622665
9.288879,165.229996,10.410054,41.210415,22.877985
9.387636,162.580002,10.346469,40.571438,22.777409
9.547504,164.610001,10.428224,41.38142,22.901192
9.653669,168.470001,10.400972,42.038395,23.210672
9.822487,168.929993,10.564481,43.325386,23.790934
9.787304,170.770004,10.264714,42.866394,24.347998
9.833287,171.990005,10.791575,43.532383,24.278364
9.754896,170.270004,10.691655,42.281403,24.247417
9.81508,173.330002,10.737073,41.579426,24.247417
9.772487,170.369995,10.80066,40.83242,23.829617
9.506455,165.679993,10.44639,40.778427,23.945677
9.475905,158.899994,10.519061,40.382431,23.868311
9.307703,157.779999,10.428224,39.815441,23.651672
9.274068,158.350006,10.555396,40.256428,23.914728
9.5188,164.169998,10.646235,41.426411,24.355732
9.466335,164.820007,10.6099,41.858418,24.711632
9.670953,170.389999,10.709821,42.182407,24.943735
9.528057,168.199997,10.528145,41.408417,24.742577
9.715391,177.25,10.664403,42.479397,25.183577
9.721566,177.199997,10.682571,41.948418,24.912785
9.779278,179.490005,10.664403,41.534416,24.912785
9.602749,175.399994,10.664403,40.859428,24.603302
9.764775,176.550003,10.87333,42.929398,25.206787
9.818781,176.529999,10.973251,43.694389,25.415686
9.796867,175.679993,11.173097,44.297375,25.392471
9.880506,178.050003,11.036839,44.540375,25.493053
9.820631,176.770004,10.909664,44.747375,25.848948
9.907048,176.289993,10.891497,45.188362,26.112
9.868472,174.850006,11.055005,46.142357,26.104269
9.89316,175.619995,11.118591,46.448341,25.376999
9.92742,174.25,10.91875,46.916344,25.222258
9.884824,173.940002,10.900581,47.096336,25.376999
9.886986,175.570007,10.927835,45.737354,25.253208
9.914455,178.039993,11.100426,46.115345,25.237734
9.894701,177.580002,11.036839,46.664349,25.168102
9.944082,183.289993,11.091344,46.889332,25.013367
10.005497,184.75,11.10951,47.303333,25.098473
10.035123,184.759995,11.391107,47.438328,25.121681
9.986981,182.589996,11.309353,46.898342,25.036579
10.020309,182.139999,11.400192,47.348331,25.052052
10.044692,181.089996,11.327521,47.141338,24.943735
10.039138,183.369995,11.400192,47.042336,25.152624
9.98883,182.75,11.418357,47.159332,25.144897
9.954883,180,11.30027,46.601337,25.144897
10.171227,184.220001,11.37294,44.936363,25.322847
10.224311,185.009995,11.382023,44.468372,25.276413
10.307948,187.419998,11.164011,42.533398,25.376999
10.299613,185.860001,11.136763,42.560402,25.725151
10.373374,185.490005,10.991421,42.479397,25.701952
10.56873,184.679993,10.87333,43.865379,25.825739
10.543734,184.339996,10.846079,44.531372,25.918583
10.629529,184.080002,10.864245,45.197365,26.042374
10.668415,185.529999,10.936917,45.35936,25.903107
10.754829,188.75,10.682571,47.42033,26.336374
10.513179,191.25,10.6099,47.195332,26.96306
10.45732,186.869995,10.455475,45.584358,26.429218
10.267206,181.960007,10.482725,45.188362,26.235792
10.08327,177.419998,10.219295,44.981361,26.235792
10.414419,176.850006,10.328303,47.006344,26.808319
10.536324,176.699997,10.382804,47.429337,26.289951
10.611938,175.389999,10.310134,48.644314,26.552999
10.592186,184.449997,10.201127,46.610348,26.894726
10.372755,171.139999,10.182959,44.666374,26.615131
10.472136,169.639999,10.255631,44.900368,26.335554
10.648356,172.110001,10.582648,47.006344,27.182079
10.626443,173.529999,10.618982,46.48436,27.275267
10.599289,173.710007,10.573564,46.421349,27.17432
10.693722,175.929993,10.664403,47.339333,27.523792
10.859759,176.429993,10.718904,47.933319,27.383993
10.962224,183.059998,10.791575,47.888325,27.399532
11.053575,185.300003,10.618982,48.572308,27.259745
10.941851,186.210007,9.765103,48.581318,27.329636
11.013146,189.25,9.792356,48.563313,27.663586
11.085055,190.419998,9.946782,48.950314,27.826687
11.107273,189.029999,9.937696,48.320313,27.93541
11.20696,186.619995,9.946782,48.311314,27.997541
11.057897,187.759995,10.019449,49.472301,28.331491
10.819026,186.5,10.055787,50.489288,28.137331
10.450218,180.419998,9.955865,48.698311,27.764553
10.573977,176.679993,9.80144,46.952335,27.492735
10.582002,177.75,9.792356,47.924324,27.516027
10.744951,177.240005,10.092122,49.814297,27.663586
10.900808,173.289993,10.101206,49.409309,27.655823
10.780445,169.440002,9.946782,49.256302,27.182079
10.867167,172.020004,9.992203,51.047276,28.067434
11.096785,172.789993,10.182959,52.550259,28.393618
11.110359,171.669998,10.237464,52.442257,28.168398
10.967158,169.080002,9.910445,51.047276,27.554861
10.979506,166.889999,10.092122,52.055271,27.849979
10.877969,169.050003,10.092122,48.491314,26.980158
10.698971,166.139999,10.028535,46.628345,26.599607
10.863155,168.070007,10.03762,46.943333,26.708326
10.911613,166.729996,10.042232,46.790344,26.840361
10.6607,165.080002,9.996121,46.943333,26.327784
10.184807,164.699997,9.664146,45.953346,25.465727
10.327694,160.970001,9.636485,46.250347,25.68318
10.205176,161.820007,9.784028,45.728348,25.908407
10.471513,164.520004,9.913129,46.889332,26.156927
10.530156,162.600006,9.903907,45.971352,26.125864
10.46812,165.320007,9.996121,47.825329,26.568531
10.646504,171.100006,10.106782,49.094315,27.073349
10.849267,170.979996,10.125223,49.157307,26.902493
10.81532,169.350006,10.116002,49.382294,26.786003
10.831367,174.619995,10.106782,50.219288,27.151007
10.75946,179.419998,10.116002,51.254276,26.980158
10.755758,180.130005,10.116002,50.993275,26.840361
10.633851,180.130005,10.152888,50.678291,26.584074
10.529843,182.940002,10.152888,49.409309,26.490879
10.458863,185.289993,10.116002,49.526306,26.941322
10.43263,182.759995,10.466418,50.687294,27.073349
10.433864,184.910004,10.21744,48.16732,27.368464
10.340657,184.710007,10.272767,47.177338,27.314108
10.209185,184.039993,10.263546,47.627331,27.12771
10.258571,180.479996,10.162109,46.745342,26.514179
10.373683,182.289993,10.263546,46.10635,26.6695
10.259183,181.820007,10.337318,45.890354,26.956856
10.106107,180.009995,10.355762,46.709343,27.17432
10.241594,178.339996,10.28199,44.936363,27.018988
10.427073,178.820007,10.34654,44.846375,26.824831
10.567495,183.869995,10.41109,46.835339,27.283041
10.82334,185.889999,10.438756,44.081383,27.585922
10.894636,185.419998,10.374205,44.387379,27.508259
10.814702,182.300003,10.521748,44.486389,27.756784
10.806368,196.630005,10.687737,44.306377,27.881048
10.701439,195.070007,10.669292,43.793385,27.709574
10.805753,195.809998,10.494084,43.478386,27.693968
10.686932,201.190002,10.540191,43.280392,27.288658
10.746188,198.449997,10.567856,42.254402,27.124981
10.788472,199.970001,10.438756,42.632389,27.140564
10.701439,197.110001,10.383428,42.803398,27.296461
10.698661,197.600006,10.549414,43.766388,27.46014
10.727673,200.800003,10.632406,43.5144,27.545881
10.784765,203.940002,10.70618,43.451389,27.639404
10.716253,204.380005,10.641628,42.569401,27.202925
10.695885,206.070007,10.789172,42.722389,27.538086
10.508549,202.559998,10.613963,42.713402,27.421171
10.286343,192.509995,10.41109,42.425396,27.210711
10.37399,194.809998,10.475639,42.083408,26.84437
10.489108,197.089996,10.632406,42.461395,27.421171
10.509478,198.800003,10.789172,41.948418,27.257477
10.345598,198.649994,10.696959,42.47039,27.280865
10.320293,196.220001,10.577078,41.642418,26.696278
10.252086,193.270004,10.374205,40.98542,26.563768
10.393743,192.259995,10.494084,40.85043,26.719662
10.338808,195,10.586299,41.174419,26.750834
10.413186,194.130005,10.558636,41.363419,27.062622
10.73477,196.690002,11.056597,42.290409,27.514706
10.66317,192.399994,11.001268,41.750412,26.462446
10.681378,193.649994,11.019711,42.074406,26.688473
10.599289,188.320007,10.918274,41.237427,26.111689
10.43263,185.690002,10.789172,40.83242,25.971386
10.247458,187.550003,10.669292,41.408417,25.932411
10.25363,188.050003,10.484862,40.751434,25.464739
10.230485,189.679993,10.447977,40.571438,25.651808
10.057961,186.529999,10.567856,40.031437,25.059422
10.079567,186.289993,10.567856,39.788437,24.739843
10.259801,189.960007,10.577078,40.436428,25.199724
10.084193,185.979996,10.291211,39.653439,24.622931
10.035123,183.649994,10.235881,39.023441,24.412474
9.883901,186.369995,10.023787,38.186466,24.350124
9.731441,187.720001,10.125223,37.835476,24.381302
10.039449,194.229996,10.318875,38.276466,24.965891
9.956427,191.630005,10.429532,38.627453,24.739843
10.222457,194.160004,10.494084,39.005447,25.036037
10.071851,192.550003,10.41109,38.897457,24.576164
10.247458,201.25,10.494084,38.996452,24.739843
10.346832,202.350006,10.687737,39.077454,24.926914
10.309181,204.179993,10.77995,38.942451,24.848972
10.359487,204.490005,10.77073,39.851433,25.589455
10.59373,209.490005,10.918274,40.742416,26.127275
10.784149,213.190002,10.881388,40.076427,25.659601
10.856055,214.190002,11.028933,38.90646,25.605043
11.02395,216.740005,11.102705,40.265442,26.080509
11.101412,218.279999,11.130368,39.752441,25.628431
10.925189,212.550003,10.927497,40.37344,25.28546
10.917474,211.229996,10.909052,38.348461,24.357916
11.049256,213.5,10.973602,38.411461,24.163055
11.04154,210.380005,10.918274,37.664463,23.944809
11.262204,212.869995,10.982822,37.853466,24.022749
11.536259,211.529999,10.789172,37.268482,23.757736
11.630387,218.059998,10.964381,38.132454,24.490423
11.940553,215.550003,10.973602,37.916466,24.334536
11.952591,213.210007,10.992046,38.825447,24.638517
12.138072,216.520004,11.056597,39.833439,24.771025
12.298552,213.490005,11.222583,39.617447,24.529396
12.450087,214.179993,11.194921,39.446445,24.60734
12.116157,222.520004,10.992046,37.997471,23.687588
12.092395,223.899994,10.945937,38.366467,23.577986
12.051039,222.520004,10.918274,36.791473,23.288355
12.244542,221.320007,10.927497,36.674484,23.397943
12.002584,211.699997,10.77995,35.630497,22.779535
12.115541,209.960007,10.899831,35.90049,22.936098
11.646437,201.479996,10.660072,33.812519,21.855827
11.530703,202.699997,10.540191,33.47953,21.284388
10.900808,193.699997,10.051451,31.841549,20.501583
11.54274,205.089996,10.106782,33.317539,21.206099
11.224239,194.130005,9.61804,32.840538,20.744246
11.533173,198.360001,9.820913,34.766518,21.370493
11.634709,202.300003,9.876243,34.856503,21.276556
11.832844,202.949997,10.143667,35.846504,21.51922
11.742421,197.679993,10.005345,34.865513,21.080853
11.74118,195.929993,10.17133,34.505505,21.080853
11.297077,182.520004,9.876243,32.525543,19.875343
10.987839,178.929993,9.839358,32.390549,19.429146
11.00049,177.539993,10.125223,32.273544,19.695299
11.530087,193.550003,10.383428,33.659527,20.54072
11.609709,193.729996,10.355762,33.767521,20.438961
11.533787,192.029999,10.245103,32.741539,19.812719
11.838089,199.270004,10.40187,33.56953,19.97711
12.035297,206.529999,10.70618,34.865513,20.478092
12.035915,210.919998,10.899831,33.965527,20.509411
11.876668,215.229996,10.927497,33.443531,20.517239
11.759392,212.539993,10.669292,32.921535,20.016245
11.543972,210,10.447977,32.597542,19.632677
11.71958,216.179993,10.641628,31.994558,19.499599
11.848891,219.899994,10.853724,33.506523,20.266739
11.855374,217.259995,10.687737,33.119537,20.196289
11.649832,211.389999,10.53097,33.461533,20.415474
11.725752,216.559998,10.595521,33.470531,20.572037
11.870185,219.529999,10.853724,34.460514,20.861671
12.014622,222.570007,11.056597,35.846504,21.34701
12.127574,226.779999,11.130368,35.612503,21.691437
12.360277,239.300003,11.194921,35.774502,21.777544
12.703772,241.690002,11.102705,34.658512,21.683609
12.759943,233.25,11.139588,35.063503,21.558369
12.71951,231.869995,10.982822,34.316517,21.04171
12.401018,223.229996,10.65085,33.200539,20.5329
12.47755,223.610001,10.807615,33.20953,21.307863
12.442678,229.850006,11.139588,34.43351,21.448772
12.322005,224.210007,11.231806,35.180504,21.941933
12.252568,229.710007,11.093484,34.073521,21.393972
12.053812,222.440002,11.047377,34.487522,21.284388
11.768343,216.229996,10.973602,34.181519,20.861671
11.560946,211.979996,11.019711,32.993546,20.712938
11.496137,212.5,11.167253,34.640522,21.331347
11.673594,219.5,11.204141,35.972492,22.075016
11.646437,221.509995,11.591443,36.674484,22.168951
11.412808,224.740005,11.545337,36.737476,22.662115
11.999499,231.320007,11.960305,38.177467,23.335323
12.353795,235.479996,11.923419,38.132454,23.186592
12.412435,236.809998,11.757433,39.131451,23.249216
12.605012,236.149994,11.914198,39.554443,23.797178
13.023811,246.710007,11.914198,39.428448,24.212067
12.961779,242.330002,11.904976,38.447464,23.648449
13.031218,243.880005,11.997191,39.15844,24.180752
12.302258,231.529999,11.886533,38.366467,23.67976
12.2001,233.610001,12.236949,36.098492,23.444918
12.124799,234.779999,12.439823,36.548489,23.844147
12.522918,237.610001,12.559703,38.195473,24.806992
12.276022,227.149994,12.47671,38.177467,24.24338
12.363365,198.399994,12.449045,37.502464,24.266859
12.489591,206.779999,12.375275,39.446445,25.046106
12.497611,217.320007,12.412161,39.88744,24.79423
12.492363,213.509995,12.347609,38.690456,24.18815
12.237134,212.100006,12.218508,37.970467,23.503359
12.264912,215.619995,12.255392,38.249466,23.660782
12.439591,218.289993,12.338388,39.356441,24.495125
12.352251,216.479996,12.504375,39.446445,25.022499
12.336515,217,12.670362,39.266445,24.817844
12.537117,217.990005,12.845571,39.077454,24.833584
12.199175,211.220001,12.006414,37.71846,23.857552
11.888704,210.789993,11.969526,38.096474,24.093695
11.870185,217.389999,11.720546,40.39143,24.79423
11.704766,218.929993,11.80354,40.094425,24.526606
12.000114,217.830002,11.268692,40.50843,24.518738
11.874815,211.990005,11.324019,39.563442,24.762747
11.647668,204.520004,11.185697,37.439468,23.920523
11.571442,197.139999,11.111927,36.431488,23.652906
11.388427,189.25,10.95516,35.090504,22.999594
11.619895,192.339996,10.973602,34.226517,22.58243
11.326087,188.990005,10.835279,33.272533,21.99209
11.220541,182.399994,10.835279,33.083527,21.87402
11.607858,194.149994,11.213361,33.992527,22.590298
11.517744,188.389999,11.148811,34.03751,22.543068
11.795497,192.289993,11.453121,36.692478,23.692261
11.972338,197.130005,11.4439,37.475464,23.778847
12.026966,196.029999,11.314799,38.015465,23.589937
12.129122,196.240005,11.471564,38.564457,23.79459
12.065542,191.990005,11.416237,38.573463,23.944143
12.008138,195.320007,11.314799,38.600456,24.140921
12.056595,190.479996,11.001268,37.565472,23.550583
12.147944,193.029999,11.287133,38.366467,23.566324
12.093013,189.520004,11.176476,37.889469,22.928755
11.999499,180.509995,11.047377,36.161491,22.362032
11.73347,180.210007,10.844501,35.531483,22.070795
11.69489,181.259995,10.936717,32.552551,22.440746
11.759087,181.259995,10.95516,32.327545,22.58243
11.795809,179.330002,10.743066,31.373554,21.999952
12.219852,182.520004,10.945937,32.44455,23.133406
12.235285,174.350006,11.001268,33.03854,22.480099
12.300096,179.029999,10.973602,33.074535,23.219994
12.447616,177.279999,11.250248,33.23653,23.401031
12.546378,176.270004,11.222583,33.398529,23.322317
12.42632,173.889999,11.185697,32.939537,22.881536
12.502859,173.860001,11.342463,33.344528,23.094049
12.499158,173.100006,11.360907,33.317539,22.913017
12.691425,179.029999,11.250248,33.074535,23.424643
12.759631,177.509995,11.167253,32.984535,23.275097
12.901293,177.610001,11.167253,33.632526,23.440384
13.036158,182.610001,11.287133,34.055511,23.440384
13.01548,178.559998,11.250248,34.838524,23.739494
13.062082,179.339996,11.480784,35.09951,24.140921
13.040783,178.899994,11.62833,35.90049,24.18815
13.004987,175.929993,11.582223,35.891499,24.6919
12.956224,178.419998,11.287133,34.649509,24.361317
13.107141,181.660004,11.056597,36.062496,24.455765
13.243239,189.440002,11.259471,37.475464,26.541637
13.201269,194.449997,11.37935,38.087471,26.620342
12.971346,190.929993,11.268692,38.006454,26.478661
13.190778,186.089996,11.130368,37.925468,26.124456
12.97474,187,11.324019,39.01445,25.597092
13.784873,187.800003,11.019711,39.194443,25.817482
13.72222,193.320007,11.019711,38.060459,25.471153
13.804007,195.369995,11.204141,38.789459,25.803488
13.980846,192.149994,11.222583,38.222458,25.463238
14.087938,194.440002,11.37935,38.330467,25.621492
14.078984,179.460007,11.213361,39.572445,26.001307
14.045964,181.720001,11.231806,40.058422,26.159557
14.186698,187.679993,11.324019,39.770435,26.847971
14.319094,183.139999,11.360907,38.90646,26.594761
14.469086,184.190002,11.471564,39.041451,26.452333
14.71135,185.479996,11.573003,39.25745,26.784674
15.220265,184.979996,11.674438,38.798458,26.745104
15.227983,185.539993,11.370128,38.096474,26.396944
15.511298,191.589996,11.296356,38.123474,26.317814
15.723012,191.300003,11.508451,37.71846,26.286165
15.359146,184.470001,11.434679,37.574467,26.436504
15.499256,179.929993,11.545337,38.654457,26.832142
15.496483,182.5,11.277912,37.781479,26.578936
15.889358,182.259995,11.084263,36.521488,26.333641
15.833496,180.580002,11.158033,36.413483,26.080427
15.936883,178.889999,11.222583,36.44949,26.365292
16.122677,179.130005,11.176476,36.503475,26.365292
16.226067,178.529999,10.982822,36.584484,26.199123
16.523884,183.800003,11.121147,37.916466,26.681801
16.740845,179.690002,11.019711,37.529472,26.389027
16.803492,180.039993,10.77073,37.565472,26.246593
16.825407,179.300003,10.761509,36.935474,25.969654
16.454441,180.259995,10.798393,35.549503,25.471148
16.364943,181.089996,10.816837,35.585503,25.41576
16.378214,183.770004,10.881388,36.23349,25.83514
16.726961,187.639999,11.07504,36.989475,25.79557
16.825098,184.320007,10.982822,37.754467,25.534449
17.035887,183.389999,11.010489,37.54747,25.249596
17.532761,184.589996,11.084263,38.645443,25.550282
18.195688,182.259995,11.370128,38.321465,25.328714
18.071619,184.429993,11.490006,38.969444,25.937998
18.07193,185.050003,11.665217,38.951454,26.127909
18.551216,185.520004,11.71199,39.221447,26.776766
18.701204,192.330002,11.71199,39.67144,26.571026
18.594423,191.729996,11.721343,39.374447,26.594761
18.496895,192.399994,11.908437,39.104458,26.452333
18.395357,195.039993,11.889728,39.437447,26.389027
18.732683,202.869995,11.945855,40.040436,26.895451
